,symbol,lexpressionChangeLogFc,pValue,crResult,measurementMethod,measurementType,restrictionPercent,restrictionTime,age,organism,line,sex,tissue,experimentNumber,doi,expressionChangePercent,isoform
7502,UBE3A,,0.04727966256,decrease,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,156.0566809,
7503,ARFGAP2,,0.04735051142,increase,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,315.3273599,
7504,KRT1,,0.04738763586,decrease,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,154.6488965,
7505,SYNJ2BP-COX16,,0.04743822074,decrease,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,156.2930776,
7506,DAG1,,0.04783107624,increase,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,239.239138,
7507,RARS,,0.04815537845,increase,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,243.2941486,
7508,SEC16A,,0.04830892065,decrease,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,126.5570332,
7509,LSM4,,0.04838812306,decrease,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,129.872854,
7510,NCBP1,,0.04864412448,decrease,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,264.9599455,
7511,ARHGEF10L,,0.04876059209,increase,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,122.6107476,
7512,C2orf72,,0.04891646131,increase,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,227.2220134,
7513,RPN2,,0.04937903496,increase,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,138.6125285,
7514,MGLL,,0.04986423388,increase,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,270.5120974,
7515,ETHE1,,0.04989507334,decrease,"chromatography, mass_spectrometry",protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,179.6216977,
7516,AASS,,0.02250708642,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,514.0507483,K45
7517,ACAD10,,0.01688345091,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,320.105629,K1056
7518,ACAD10,,0.03567117702,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,216.0058718,K267
7519,ACAD11,,0.01912315703,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,1225.649993,K684
7520,ACAD11,,0.008804041677,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,307.7891313,K83
7521,ACAT1,,0.009950445858,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,143.4711512,K263
7522,ACO2,,0.03394306146,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,146.8123674,K523
7523,ACOX1,,0.04769167928,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,98.92180474,K651
7524,ACSL1,,0.00594206255,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,581.904753,K648
7525,ADH1A,,0.04537517699,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,1379.541672,K339
7526,ADH1B,,0.008000153697,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,198.35293,K114
7527,ADH1B,,0.03394319468,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,239.9087552,K331
7528,ADH4,,0.0287620383,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,207.6600651,K336
7529,ADH5,,0.01989771639,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,379.5465319,K226
7530,ADH6,,0.00184591963,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,284.537816,K363
7531,ADK,,0.02801577951,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,175.1541633,K130
7532,ADK,,0.02267498714,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,251.0260558,K221
7533,AGL,,0.008696672042,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,135.7083255,K5
7534,AK2,,0.007209622126,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,322.0379139,K181
7535,AKR1C1,,0.02459252003,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,267.9695751,K207
7536,AKR1C1,,0.02459252003,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,93.85019665,K207
7537,AKR1C1,,0.03395158135,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,125.5149938,K9
7538,ALDH1B1,,0.0477943447,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,109.6523301,K364
7539,ALDH1L1,,0.04303746767,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,217.8263303,K884
7540,ALDH4A1,,0.02234818477,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,432.5767905,K365
7541,ANXA6,,0.00151452997,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,283.8843623,K478
7542,APRT,,0.02514450185,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,226.8992694,K114
7543,ASS1,,0.04795305216,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,355.3808891,K112
7544,ATP5C1,,0.03050652713,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,107.6686531,K43
7545,ATP5F1,,0.01691984495,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,190.243265,K191
7546,ATP5J,,0.02030303806,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,147.6101817,K46
7547,ATP5J,,0.03315313851,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,150.2300367,K73
7548,AUH,,0.01159788814,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,253.0615281,K100
7549,BHMT2,,0.02614306503,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,151.0188391,K123
7550,C21orf33,,0.02307278443,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,268.7486867,K157
7551,CBR1,,0.03602283993,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,599.9169401,K180
7552,CBR1,,0.03115658015,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,246.8300449,K186
7553,CBR4,,0.01258125384,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,150.3882161,K190
7554,CISD1,,0.02537269995,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,476.6920663,K55
7555,CMBL,,0.04800017011,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,223.578364,K227
7556,DBI,,0.009016197086,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,687.0997751,K36
7557,DDX39B,,0.005345625878,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,149.8729218,K162
7558,DHX9,,0.004867565093,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,206.6211467,K943
7559,DLD,,0.04004322734,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,1167.292448,K122
7560,DLST,,0.01257053002,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,391.5261685,K268|K273
7561,ECHS1,,0.009108430948,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,151.303533,K118
7562,EEF1A1,,0.02692464347,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,430.1325976,K41
7563,EHHADH,,0.04997359655,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,108.8820477,K346
7564,EHHADH,,0.002891061308,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,243.631865,K38
7565,ENO1,,0.005016363152,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,615.4878731,K193
7566,ENO1,,0.009310797144,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,167.8178546,K71
7567,ENO1,,0.004631338594,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,661.2086511,K89
7568,FASN,,0.01783990034,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,146.0748558,K1116
7569,FASN,,0.004575202003,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,220.2780918,K1582
7570,FASN,,0.03886574624,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,244.8070986,K1704
7571,FASN,,0.001651457841,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,198.0257808,K2405
7572,FASN,,0.006073502456,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,200.3128651,K528
7573,FASN,,0.01729727014,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,188.8204837,K673
7574,FASN,,0.008644482687,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,188.6800979,K70
7575,FASN,,0.002075959083,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,281.9265969,K786
7576,FDPS,,0.01624548804,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,348.8856088,K123
7577,FDX1,,0.04895813318,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,153.9573277,K82
7578,FH,,0.04901227413,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,127.4793405,K172
7579,GALM,,0.01835154459,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,270.5567475,K254
7580,GAPDH,,0.002564308097,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,181.6838662,K194
7581,GAPDH,,0.007661391328,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,202.5128047,K254
7582,GAPDH,,0.009730713854,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,179.3971512,K259
7583,GAPDH,,0.009446116125,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,218.5207207,K263
7584,GAPDH,,0.01163047134,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,184.7219104,K334
7585,GAPDH,,0.007356425831,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,224.5409207,K84
7586,GFM1,,0.009732182807,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,240.9741839,K540
7587,GOT2,,0.03420170035,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,1276.268035,K404
7588,GPD1,,0.04191433278,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,115.9437413,K106
7589,GPI,,0.007826944606,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,466.6506114,K454
7590,GSTK1,,0.00422558786,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,151.0942514,K71
7591,GSTM2,,0.02828663388,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,293.7021249,K92
7592,GSTM4,,0.04203783813,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,119.2594007,K50
7593,GSTM5,,0.03937642517,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,476.4476185,K126
7594,GSTO1,,0.03579625005,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,351.0812901,K143
7595,GSTO1,,0.00756290922,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,213.5354658,K152
7596,GSTO1,,0.02934110593,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,486.3075415,K160
7597,GSTO1,,0.04158957914,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,245.4082833,K188
7598,GSTO1,,0.03267447815,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,128.5041586,K65
7599,HADH,,0.01351783372,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,190.5188735,K312
7600,HADH,,0.04226494134,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,153.4749918,K318
7601,HADHA,,0.003961751236,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,358.1924044,K129
7602,HADHA,,0.03187315899,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,173.0421665,K359
7603,HDHD3,,0.03846893081,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,157.1305619,K20
7604,HIST2H2AC,,0.002696699883,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,557.5077571,K125
7605,HIST2H2AC,,0.001265062833,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,319.8650392,K96
7606,HIST2H4A,,0.04473352391,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,119.8982681,K9|K13
7607,HIST2H4A,,0.0496711875,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,208.3403686,K9|K13|K17
7608,HMGB1,,0.01836346782,increase,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,120.4256608,K167
7609,HPD,,0.01636613265,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,269.2641986,K127
7610,HPD,,0.0409172329,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,201.4882601,K130
7611,HPD,,0.03067658588,decrease,mass_spectrometry,acetylated_protein,30,2_years,20_months,monkey,Macaca mulatta,male,liver,5,10.1016/j.cmet.2018.01.014,244.4855251,K297
